161237	18:04:58.565	00:02:41.236	2551	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161236734	532861707
161300	18:04:58.628	00:02:41.299	2552	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161299798	532924771
161363	18:04:58.691	00:02:41.363	2553	-1024	-768	0,3677656	0,8390681	-1	-1	4	-1024	-768	0,3677656	0,8390681	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161363070	532988043
161426	18:04:58.754	00:02:41.426	2554	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161426231	533051204
161489	18:04:58.817	00:02:41.489	2555	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161489334	533114307
161553	18:04:58.881	00:02:41.552	2556	144,0795	317,9179	0,5979514	0,7987065	726,2652	6,296487	0	240,4196	357,0363	0,365394	0,843064	726,2652	6,370782	0	180	192	337						009palT1a.PNG	0	1024	768	0	0	192	337	63	405, 419	012cena, 011cena		192	337	161552600	533177573
161616	18:04:58.944	00:02:41.615	2557	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161615805	533240778
161679	18:04:59.007	00:02:41.678	2558	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161678920	533303893
161742	18:04:59.070	00:02:41.742	2559	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161742138	533367111
161805	18:04:59.133	00:02:41.805	2560	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161805386	533430359
161869	18:04:59.197	00:02:41.868	2561	-1024	-768	0,3650955	0,8397837	-1	-1	4	-1024	-768	0,3650955	0,8397837	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161868541	533493514
161932	18:04:59.260	00:02:41.931	2562	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161931550	533556523
161995	18:04:59.323	00:02:41.994	2563	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161994895	533619868
